"","GSPC.Adjusted","time"
"416",5.47164024810427,1986.35068493151
"417",5.47050441727961,1986.35890410959
"418",5.46556760274146,1986.36164383562
"419",5.47033600087737,1986.36438356164
"420",5.45715700600177,1986.36712328767
"421",5.45000785830711,1986.3698630137
"422",5.45189644161184,1986.37808219178
"423",5.46429780236419,1986.38082191781
"424",5.461498563948,1986.38356164384
"425",5.48113877756072,1986.38630136986
"426",5.48624818696666,1986.38904109589
"427",5.50023728141062,1986.4
"428",5.50788925810544,1986.40273972603
"429",5.51334808162136,1986.40547945205
"430",5.51080436193084,1986.40821917808
"431",5.50142143395775,1986.41643835616
"432",5.50333765923679,1986.41917808219
"433",5.49692230161383,1986.42191780822
"434",5.50390773418966,1986.42465753425
"435",5.5039891638092,1986.42739726027
"436",5.48047227195642,1986.43561643836
"437",5.47888739865113,1986.43835616438
"438",5.48533622787932,1986.44109589041
"439",5.48682808507259,1986.44383561644
"440",5.50423335591759,1986.44657534247
"441",5.50585987194806,1986.45479452055
"442",5.49860164827111,1986.45753424658
"443",5.50121741379418,1986.4602739726
"444",5.49741408850899,1986.46301369863
"445",5.51173377018186,1986.46575342466
"446",5.50231885194735,1986.47397260274
"447",5.5095097826944,1986.47671232877
"448",5.51717170432346,1986.47945205479
"449",5.5164081943269,1986.48219178082
"450",5.51985966053373,1986.48493150685
"451",5.5248152697284,1986.49315068493
"452",5.52958777730048,1986.49589041096
"453",5.53220300252236,1986.49863013699
"454",5.5285953789619,1986.50136986301
"455",5.49737313462572,1986.51232876712
"456",5.48724205791859,1986.51506849315
"457",5.49232045694377,1986.51780821918
"458",5.49310257418191,1986.52054794521
"459",5.48984640822138,1986.52328767123
"460",5.47273275597063,1986.53150684932
"461",5.45386708440789,1986.53424657534
"462",5.4596280451546,1986.53698630137
"463",5.46412840086722,1986.5397260274
"464",5.46535607070831,1986.54246575342
"465",5.46484825860058,1986.55068493151
"466",5.47302666095031,1986.55342465753
"467",5.47508183629568,1986.55616438356
"468",5.47206055495943,1986.55890410959
"469",5.48155517428919,1986.56164383562
"470",5.46387415582372,1986.5698630137
"471",5.45766879756492,1986.57260273973
"472",5.46632866831731,1986.57534246575
"473",5.46434012919681,1986.57808219178
"474",5.45920247909347,1986.58082191781
"475",5.46378945243384,1986.58904109589
"476",5.46818671118388,1986.59178082192
"477",5.46738479077454,1986.59452054795
"478",5.46822887373443,1986.59726027397
"479",5.46755370490107,1986.6
"480",5.48346822126789,1986.60821917808
"481",5.4944596259214,1986.61095890411
"482",5.5039891638092,1986.61369863014
"483",5.5063472800522,1986.61643835616
"484",5.50999541547621,1986.61917808219
"485",5.51092563615868,1986.62739726027
"486",5.50740254032805,1986.6301369863
"487",5.52054051041724,1986.63287671233
"488",5.52014003788426,1986.63561643836
"489",5.52222063720241,1986.63835616438
"490",5.5126623154352,1986.64657534247
"491",5.53275686178382,1986.64931506849
"492",5.53457456885129,1986.65205479452
"493",5.53275686178382,1986.65479452055
"494",5.53311274292705,1986.65753424658
"495",5.51552334129078,1986.66849315068
"496",5.52178087467061,1986.67123287671
"497",5.53666475948381,1986.67397260274
"498",5.52333915686651,1986.67671232877
"499",5.51399309898474,1986.68493150685
"500",5.51209720683402,1986.68767123288
"501",5.50963121401347,1986.6904109589
"502",5.46035114863083,1986.69315068493
"503",5.4409881090418,1986.69589041096
"504",5.44647872615148,1986.70410958904
"505",5.44552975054398,1986.70684931507
"506",5.44535707898326,1986.7095890411
"507",5.44807267802369,1986.71232876712
"508",5.44764216480373,1986.71506849315
"509",5.45928756763485,1986.72328767123
"510",5.46243251291356,1986.72602739726
"511",5.46501753820677,1986.72876712329
"512",5.44600435307381,1986.73150684932
"513",5.44772824266043,1986.73424657534
"514",5.43768794539396,1986.74246575342
"515",5.44380206355113,1986.74520547945
"516",5.453610276639,1986.74794520548
"517",5.45497916801148,1986.75068493151
"518",5.45408106048258,1986.75342465753
"519",5.45864890119107,1986.76164383562
"520",5.45707173597301,1986.76438356164
"521",5.46670898823269,1986.76712328767
"522",5.46319603517017,1986.7698630137
"523",5.46162596717348,1986.77260273973
"524",5.46345039331436,1986.78082191781
"525",5.46115872281072,1986.78356164384
"526",5.47562639408126,1986.78630136986
"527",5.47867866579196,1986.78904109589
"528",5.47579385493118,1986.79178082192
"529",5.46370468253911,1986.8
"530",5.46332322232952,1986.80273972603
"531",5.46493287235725,1986.80547945205
"532",5.47763441014249,1986.80821917808
"533",5.47336249338574,1986.81095890411
"534",5.47550076223839,1986.81917808219
"535",5.47755080584499,1986.82191780822
"536",5.48454794813953,1986.82465753425
"537",5.49597902257022,1986.82739726027
"538",5.4970862383258,1986.8301369863
"539",5.50451820933698,1986.83835616438
"540",5.50614420156514,1986.84109589041
"541",5.50768649255136,1986.84383561644
"542",5.50480292063015,1986.84657534247
"543",5.50439615551103,1986.84931506849
"544",5.50585987194806,1986.85753424658
"545",5.50971217892224,1986.8602739726
"546",5.5079297795234,1986.86301369863
"547",5.49314376094002,1986.86575342466
"548",5.49921530891493,1986.86849315069
"549",5.49392529644944,1986.87671232877
"550",5.46713143576016,1986.87945205479
"551",5.47084109769265,1986.88219178082
"552",5.48914432877984,1986.88493150685
"553",5.50476227230655,1986.88767123288
"554",5.51120852927423,1986.89589041096
"555",5.5141139871402,1986.89863013699
"556",5.51652879089579,1986.90136986301
"557",5.51833604452724,1986.90684931507
"558",5.51765369156507,1986.91506849315
"559",5.53733426701854,1986.91780821918
"560",5.53674356502941,1986.92054794521
"561",5.53354755133378,1986.92328767123
"562",5.52612999274777,1986.92602739726
"563",5.52609020217201,1986.93424657534
"564",5.51857675867083,1986.93698630137
"565",5.52529359177531,1986.9397260274
