"","A","B","C","loss","t_c","m","omega","phi"
"179",8,-0.1,0.05,0.174245143758255,1997.69516223087,0.887279525678605,8.41350563184824,2.91657482915897
"180",7.9,-0.9,0.04,0.176768588742476,1994.01315617957,0.881975739262998,6.33682496178274,0.976618641777914
"181",7.8,-0.8,0.01,0.180591332147172,1993.92587334484,0.807443275799354,12.1996518326535,4.31885558065708
"182",7.9,-0.1,0.04,0.180802683154228,1997.06987672105,0.884029055666179,12.9035538026365,0.850520318648037
"183",7.9,-0.9,0.05,0.183093514431257,1994.02917467733,0.874232812629392,8.10013987263665,5.43800651498185
"184",7.7,-0.8,0.02,0.190379380653255,1993.85217018604,0.894735833878318,7.72640146241368,4.39325634600283
"185",7.9,-0.9,0.03,0.190595938211185,1994.00574682133,0.833437595268091,7.36088490055408,5.49608677020428
"186",7.7,-0.8,0.04,0.193854793224041,1993.83651680646,0.876598881930113,8.27567824562236,4.89608196892546
"187",7.9,-0.1,0.02,0.195112284457821,1997.69006106917,0.897044808852176,12.9864530252914,3.49116685404221
"188",7.7,-0.8,0.01,0.195841775506503,1993.84594271665,0.888500533346087,12.7905820356294,1.10012825968354
